0,1.0,A regular exercise routine,healthy living,
0,1.0,magnesium,bones,
0,1.0,A balanced diet,a healthy and active lifestyle,
0,1.0,A balanced diet,a healthy eating plan,
0,1.0,A balanced diet,health,
0,1.0,A balanced diet,healthy living,
0,1.0,A healthy mouth,a healthy body,
0,1.0,A Pap smear,a pelvic exam,
0,1.0,Acupuncture,Traditional Chinese Medicine,
0,1.0,A balanced diet,a healthy lifestyle,
1,0.0168162518927,Sex,a relationship,
1,0.0154031882408,Iron,hemoglobin,
1,0.014920637569,Iron,haemoglobin,
1,0.0146328525988,Sleep,life,
1,0.0142070920035,Change,life,
1,0.0134327009271,Sex,a healthy relationship,
1,0.0132242422766,Sex,life,
1,0.0129312723039,Exercise,healthy living,
1,0.0128881483854,Life insurance,financial planning,
1,0.0128289797026,Humor,life,
2,0.00041714786867,Water,life,
2,0.000308220700621,Food,life,
2,0.000265565994538,Cholesterol,cell membranes,
2,0.000245785710081,death,life,
2,0.000216543920316,stress,life,
2,0.000215532589047,Nitrogen,proteins,
2,0.000208083731185,Eating,life,
2,0.000204771736084,Iodine,thyroid hormones,
2,0.000189649645634,Cholesterol,mammalian cell membranes,
2,0.000187231796173,Olive oil,the Mediterranean diet,
3,1.1500389667e-05,Oxygen,life,
3,7.44283922804e-06,Salt,life,
3,7.30050946888e-06,Water,human life,
3,6.7382898728e-06,Protein,life,
3,6.60930542343e-06,Good nutrition,good health,
3,6.23099861458e-06,Blood,life,
3,6.13407764151e-06,Sleep,good health,
3,6.11047771108e-06,Water,human survival,
3,5.48521227751e-06,Breathing,life,
3,5.37955124913e-06,Repentance,salvation,
4,2.11774737599e-07,Chlorophyll,photosynthesis,
4,2.04389884504e-07,Calcium,bone health,
4,1.88012642656e-07,Water,good health,
4,1.78306720798e-07,Vitamin K,blood clotting,
4,1.73907857373e-07,Calcium,healthy bones and teeth,
4,1.73077741116e-07,Communication,success,
4,1.69033994085e-07,Water,digestion,
4,1.67259371819e-07,Water,survival,
4,1.60222098086e-07,Water,agriculture,
4,1.57043491302e-07,Calcium,muscle contraction,
5,2.87966198585e-09,Water,healthy skin,
5,2.72707950601e-09,Protein,good health,
