0,1.0,Sunlight,Vitamin D,
0,1.0,Alcohol,calories,
0,1.0,Alfalfa,calcium,
0,1.0,Almonds,protein,
0,1.0,Almonds,Vitamin E,
0,1.0,Alfalfa,chlorophyll,
0,1.0,Almonds,vitamin E and magnesium,
0,1.0,Almonds,calcium,
0,1.0,Almonds,vitamin E,
0,1.0,Sunlight,vitamin D,
1,0.0367923157997,Tomatoes,lycopene,
1,0.0326970267602,Dairy products,calcium,
1,0.032498551886,Eggs,protein,
1,0.0319718806537,Oysters,zinc,
1,0.0294774522728,Walnuts,omega-3 fatty acids,
1,0.0292678823444,Nuts,protein,
1,0.0282769543577,Potatoes,potassium,
1,0.0272775321559,Apples,pectin,
1,0.0270612770672,Beans,protein,
1,0.0269229300447,Brazil nuts,selenium,
2,0.00258675781783,Vegetables,vitamins,
2,0.00239677244984,Whole grains,fiber,
2,0.0022846084104,Dairy foods,calcium,
2,0.00209372848758,Apples,fiber,
2,0.00205005394847,Legumes,protein,
2,0.0020138130672,Fruits and vegetables,fiber,
2,0.00193037967345,Carrots,beta carotene,
2,0.00189946120551,Nuts,fiber,
2,0.00177974125465,Nuts and seeds,protein,
2,0.0017183871817,Oranges,vitamin C,
3,4.81374176671e-05,Fruits and vegetables,vitamins,
3,3.98444622333e-05,Blueberries,antioxidants,
3,3.89756044632e-05,Beans,fiber,
3,3.72708921972e-05,Avocados,potassium,
3,3.7210098607e-05,Fruits and vegetables,anti-oxidants,
3,3.71649390785e-05,Milk and milk products,calcium,
3,3.63672193475e-05,nuts,protein,
3,3.34796072622e-05,Fruits and vegetables,antioxidants,
3,3.30247196846e-05,Fruits,vitamins,
3,3.32977154594e-05,Milk and dairy products,calcium,
4,5.47097002435e-07,Nuts,fat,
4,4.45250350284e-07,Fruits and vegetables,vitamins and minerals,
4,4.22386066658e-07,Fruits and vegetables,vitamin C,
4,4.09876181811e-07,Citrus fruits,vitamin C,
4,3.84670662329e-07,Carrots,Vitamin A,
4,3.43866202743e-07,Fruits and vegetables,potassium,
4,3.35609234218e-07,Soft drinks,phosphate,
4,3.31790057831e-07,Meats and beans,protein,
4,3.26891648222e-07,Milk and other dairy products,calcium,
4,3.265440382e-07,Walnuts,Omega-3 fatty acids,
5,2.52111717416e-09,Avocados,calories,
5,2.11259539734e-09,Animal products,saturated fats,
5,2.02416346078e-09,Prices,London,
5,1.939317535e-09,Mushrooms,protein,
5,1.86979472996e-09,Fat,calories,
5,1.86646540255e-09,Taxes,Canada,
5,1.8243402893e-09,Farming and fishing,income,
5,1.8243402893e-09,fishing and tourism,income,
5,1.71365128137e-09,Butter,fat,
5,1.71365128137e-09,Eggs,dietary cholesterol,
6,1.84811803602e-11,Honey,fructose,
6,1.55519361397e-11,Fat,energy,
6,1.32336871301e-11,Fat,food energy,
6,1.22022445766e-11,Dietary fat,calories,
6,1.03029231216e-11,Kelp,minerals,
6,8.4368844498e-12,Borage oil,GLA,
6,8.09248069461e-12,Flaxseed oil,ALA,
6,8.08043918512e-12,Cayenne pepper,capsaicin,
6,8.08043918512e-12,Dietary fats,energy,
6,7.42665095816e-12,Juice,sugar,
7,2.62790554113e-13,Salmon,omega-3 fatty acids,
7,2.26599115802e-13,Meat,protein,
7,2.17064524117e-13,Kelp,iodine,
7,2.16790711271e-13,Fish,protein,
7,2.09119647158e-13,Meat,iron,
7,2.01554343987e-13,Spirulina,protein,
7,1.96583394395e-13,Tea,flavonoids,
7,1.89383570448e-13,Red meat,iron,
7,1.87313398375e-13,Milk,calcium,
7,1.8127626509e-13,Olive oil,monounsaturated fat,
8,1.00460294176e-14,Beef,protein,
8,8.40893881643e-15,The Internet,information,
8,8.01421577958e-15,Breast milk,nutrition,
8,7.84246291959e-15,Seafood,protein,
8,7.82395571488e-15,Cheese,calcium,
8,7.77080635293e-15,Fish,lean protein,
8,7.47152726655e-15,Chicken,protein,
8,7.09162427915e-15,Spinach,vitamin K,
8,7.06829231598e-15,Tea,antioxidants,
8,6.90147294141e-15,Milk,vitamin D,
9,1.03783942606e-16,Yogurt,calcium,
9,8.05930698292e-17,The Web,information,
9,7.89876720377e-17,The World Wide Web,information,
9,7.49546050982e-17,Wikipedia,information,
9,6.7030421069e-17,Beef,vitamin B12,
9,6.66869919005e-17,Beef,zinc,
9,5.79107771301e-17,Kale,iron,
9,5.646936914e-17,Green tea,antioxidants,
9,5.49817103108e-17,The Internet,games,
9,5.49445468361e-17,Honey,antioxidants,
10,8.69574035026e-19,The Web site,information,
10,6.90452053223e-19,Cheese,protein,
10,5.84562794676e-19,The Internet,resources,
10,5.49947633027e-19,Virtual Library,information,
10,5.09180527953e-19,Spirulina,vitamins,
10,4.99860000796e-19,Flaxseed,lignans,
10,4.92808128506e-19,Website,information,
10,4.89847152495e-19,Aloe Vera,enzymes,
10,4.87792505579e-19,Turkey,coves,
10,4.69171149912e-19,Broccoli,carotenoids,
11,4.49876434902e-21,Flax,lignans,
11,3.4509622146e-21,life,second chances,
11,3.23820704821e-21,Flax Seed,lignans,
11,3.03373912714e-21,the World Wide Web,information,
11,2.81264082243e-21,Flaxseed oil,omega-3 fatty acids,
11,2.77669124806e-21,Flax seed,lignan,
11,2.66442413109e-21,Alcohol,sugar,
11,2.65726309291e-21,A healthy diet,fruit and vegetables,
11,2.60479068529e-21,Dow Jones Financial Information Services,information services,
11,2.60479068529e-21,The League,services,
12,1.41702960022e-23,Treatment,fluids,
12,1.40789481192e-23,Green Tea,antioxidants,
12,1.2937993921e-23,Cocoa,serotonin,
12,1.26426494255e-23,soy,protein,
12,1.21820036426e-23,A healthy lifestyle,exercise,
12,1.18705100725e-23,Cigarette smoke,oxidative stress,
12,1.15690012037e-23,Barley,dietary fiber,
12,1.14989515272e-23,Spinach,iron,
12,1.09265893228e-23,Tourism,income,
12,1.06644846416e-23,Mother 's milk,amino acids,
13,1.72318409642e-25,Tourism,revenue,
13,1.27911480968e-25,Agriculture,income,
13,9.50070961733e-26,Tourism,foreign exchange,
13,7.31232519553e-26,Green tea,EGCG,
13,6.82534103968e-26,Cigarette smoke,exposure,
13,6.5021906124e-26,Wood,fuel,
13,6.34316823229e-26,The US,tourists,
13,6.33412234376e-26,Hydropower,renewable energy,
13,6.27429901573e-26,Tourism,national income,
13,6.26525919218e-26,Tobacco smoke,indoor air pollution,
14,1.32963251449e-27,Fishing,income,
14,1.30259691866e-27,corn,ethanol,
14,1.24331539795e-27,Radio,information,
14,1.05551125281e-27,Brazil,aquamarine,
14,8.7236424705e-28,Zaire,malachite,
14,8.52446767617e-28,land,wealth,
14,8.14661454907e-28,Fear,cruelty,
14,7.96140515542e-28,television,news,
14,7.75372393709e-28,Potash,potassium,
14,7.48393103777e-28,Cassava,tapioca,
15,1.22647089681e-29,Coal,energy,
15,8.97482201352e-30,Advertising,revenue,
15,8.80526641267e-30,Glucose,energy,
15,8.39649765847e-30,Food,energy,
15,7.53403152793e-30,Oil,foreign exchange,
15,7.53403152793e-30,ground water,drinking water,
15,7.27537356354e-30,Google,information,
15,6.70094475276e-30,Inc.,information,
15,6.24491934469e-30,Salt,sodium,
15,6.21113674508e-30,Gene duplication,new genes,
16,8.04241970342e-32,ATP,energy,
16,7.46248916934e-32,The Lord,strength,
16,7.28969890786e-32,Food,fuel,
